WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"POINT (29.3053 0.111333)"	points	0.111333	29.3053	"6374102318"		doctors	PS IMANI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010148									OMS-DSNIS								
"POINT (29.3073 0.1153)"	points	0.1153	29.3073	"6374102319"		doctors	PS BORA UZIMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010147									OMS-DSNIS								
"POINT (29.306333 0.121867)"	points	0.121867	29.306333	"6374102320"		doctors	PS OVUYINGO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010145									OMS-DSNIS								
"POINT (29.306683 0.11885)"	points	0.11885	29.306683	"6374102321"		doctors	PS PASTOR BONUS			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010028									OMS-DSNIS								
"POINT (29.3578108 0.5992007)"	points	0.5992007	29.3578108	"6374102322"		doctors	PS MUNDUBIENA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010222									OMS-DSNIS								
"POINT (29.2483 0.19519)"	points	0.19519	29.2483	"6374102323"		doctors	PS KITWA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020032									DSNIS-OMS								
"POINT (29.2551133 0.1050567)"	points	0.1050567	29.2551133	"6374102324"		doctors	PS NGENGERE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010067									SNIS_OMS								
"POINT (29.313783 0.128317)"	points	0.128317	29.313783	"6374102325"		doctors	PS GLORIA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010154									OMS-DSNIS								
"POINT (29.3081 0.130667)"	points	0.130667	29.3081	"6374102326"		doctors	PS EERA MUTIRI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010153									OMS-DSNIS								
"POINT (29.308783 0.136767)"	points	0.136767	29.308783	"6374102327"		doctors	PS RAFIKI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010138									OMS-DSNIS								
"POINT (29.31065 0.138067)"	points	0.138067	29.31065	"6374102328"		doctors	PS KIHATE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010137									OMS-DSNIS								
"POINT (29.3098 0.139283)"	points	0.139283	29.3098	"6374102329"		doctors	PS BWAKO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010136									OMS-DSNIS								
"POINT (29.3116 0.138567)"	points	0.138567	29.3116	"6374102330"		doctors	PS MASAIDIZI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010135									OMS-DSNIS								
"POINT (29.308267 0.131333)"	points	0.131333	29.308267	"6374102331"		doctors	PS ADV MUTIRI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010134									OMS-DSNIS								
"POINT (29.29785 0.134017)"	points	0.134017	29.29785	"6374102332"		doctors	PS AMANI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010133									OMS-DSNIS								
"POINT (29.3018 0.141567)"	points	0.141567	29.3018	"6374102333"		doctors	PS POLE POLE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010132									OMS-DSNIS								
"POINT (29.2630448 0.1641826)"	points	0.1641826	29.2630448	"6374102334"		doctors	PS VUVATSI/CEBCE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010077									SNIS_OMS								
"POINT (29.2737333 0.1234117)"	points	0.1234117	29.2737333	"6374102335"		doctors	PS MARANATHA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010076									SNIS_OMS								
"POINT (29.275274 0.1284728)"	points	0.1284728	29.275274	"6374102336"		doctors	PS BORA UZIMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010075									SNIS_OMS								
"POINT (29.2836117 0.159125)"	points	0.159125	29.2836117	"6374102337"		doctors	PS EL-SHADDAI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010074									SNIS_OMS								
"POINT (29.2850133 0.1525933)"	points	0.1525933	29.2850133	"6374102338"		doctors	PS MAPENDO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010073									SNIS_OMS								
"POINT (29.2895983 0.14925)"	points	0.14925	29.2895983	"6374102339"		doctors	PS UHURU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010072									SNIS_OMS								
"POINT (29.2915317 0.15192)"	points	0.15192	29.2915317	"6374102340"		doctors	PS TUMAINI LA AFIA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010071									SNIS_OMS								
"POINT (29.2919233 0.15533)"	points	0.15533	29.2919233	"6374102341"		doctors	PS LA GRACE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010070									SNIS_OMS								
"POINT (29.291205 0.1565283)"	points	0.1565283	29.291205	"6374102342"		doctors	PS OMULAMO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010069									SNIS_OMS								
"POINT (29.293465 0.14047)"	points	0.14047	29.293465	"6374102343"		doctors	TRADI SONAMI			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010210									OMS-DSNIS								
"POINT (29.2952533 0.1399)"	points	0.1399	29.2952533	"6374102344"		doctors	TRADI ETERNEL/FOREVER			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010209									OMS-DSNIS								
"POINT (29.2937317 0.1390383)"	points	0.1390383	29.2937317	"6374102345"		doctors	TRADI LIDEFAU INTERNATIONAL			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010208									OMS-DSNIS								
"POINT (29.2929317 0.13711)"	points	0.13711	29.2929317	"6374102346"		doctors	TRADI TIANS			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010207									OMS-DSNIS								
"POINT (29.293485 0.12692)"	points	0.12692	29.293485	"6374102347"		doctors	TRADI UNAGCO			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010206									OMS-DSNIS								
"POINT (29.2965017 0.1257633)"	points	0.1257633	29.2965017	"6374102348"		doctors	TRADI SALOM			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010205									OMS-DSNIS								
"POINT (29.293941 0.1239732)"	points	0.1239732	29.293941	"6374102349"		doctors	TRADI CRAFA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010204									OMS-DSNIS								
"POINT (29.2975767 0.12089)"	points	0.12089	29.2975767	"6374102350"		doctors	TRADI WAKISA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010202									OMS-DSNIS								
"POINT (29.296135 0.11757)"	points	0.11757	29.296135	"6374102351"		doctors	TRADI EDEN EN EDEN			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010201									OMS-DSNIS								
"POINT (29.295317 0.133117)"	points	0.133117	29.295317	"6374102352"		doctors	PS LA GUERISON			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010242									OMS-DSNIS								
"POINT (29.294483 0.134417)"	points	0.134417	29.294483	"6374102353"		doctors	PS UMOJA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010241									OMS-DSNIS								
"POINT (29.295167 0.117067)"	points	0.117067	29.295167	"6374102354"		doctors	PS STE STE BAKHITA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010144									OMS-DSNIS								
"POINT (29.296733 0.119883)"	points	0.119883	29.296733	"6374102355"		doctors	PS RUWENZORI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010143									OMS-DSNIS								
"POINT (29.293917 0.121033)"	points	0.121033	29.293917	"6374102356"		doctors	PS GREFAMU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010142									OMS-DSNIS								
"POINT (29.294633 0.14095)"	points	0.14095	29.294633	"6374102357"		doctors	PS KAZA ROHO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010130									OMS-DSNIS								
"POINT (29.31071 0.1012717)"	points	0.1012717	29.31071	"6374102358"		doctors	PS LA JOIE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010240									OMS-DSNIS								
"POINT (29.3224533 0.095755)"	points	0.095755	29.3224533	"6374102359"		doctors	PS DON DIVIN			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010174									OMS-DSNIS								
"POINT (29.3190233 0.09797)"	points	0.09797	29.3190233	"6374102360"		doctors	PS MAKIMBILIO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010173									OMS-DSNIS								
"POINT (29.3158783 0.09846)"	points	0.09846	29.3158783	"6374102361"		doctors	PS SILOE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010172									OMS-DSNIS								
"POINT (29.304 0.095717)"	points	0.095717	29.304	"6374102362"		doctors	PS LA JOIE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010158									OMS-DSNIS								
"POINT (29.3239 0.097783)"	points	0.097783	29.3239	"6374102363"		doctors	PS CODEMUCO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010157									OMS-DSNIS								
"POINT (29.315517 0.094767)"	points	0.094767	29.315517	"6374102364"		doctors	PS LEPROSERIE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010156									OMS-DSNIS								
"POINT (29.3193357 0.1034687)"	points	0.1034687	29.3193357	"6374102365"		doctors	TRADI LAVIE DES HOMMES			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010217									OMS-DSNIS								
"POINT (29.323678 0.1104965)"	points	0.1104965	29.323678	"6374102366"		doctors	TRADI MUKIRANIA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010216									OMS-DSNIS								
"POINT (29.3259292 0.1021312)"	points	0.1021312	29.3259292	"6374102367"		doctors	PS TUMAINI LETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010239									OMS-DSNIS								
"POINT (29.3165617 0.1172709)"	points	0.1172709	29.3165617	"6374102368"		doctors	PS IMANI NI DAWA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010198									OMS-DSNIS								
"POINT (29.3272 0.09871)"	points	0.09871	29.3272	"6374102369"		doctors	PS MUKIKYRYO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010175									OMS-DSNIS								
"POINT (29.316583 0.105967)"	points	0.105967	29.316583	"6374102370"		doctors	PS MATSINDE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010160									OMS-DSNIS								
"POINT (29.3238 0.109517)"	points	0.109517	29.3238	"6374102371"		doctors	PS VUTAHIRA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010159									OMS-DSNIS								
"POINT (29.3029267 0.143)"	points	0.143	29.3029267	"6374102372"		doctors	PS BETHESAIDA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010238									OMS-DSNIS								
"POINT (29.302433 0.148833)"	points	0.148833	29.302433	"6374102373"		doctors	PS TOUT EST GRACE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010237									OMS-DSNIS								
"POINT (29.297517 0.1463)"	points	0.1463	29.297517	"6374102374"		doctors	PS TUMAINI LETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010236									OMS-DSNIS								
"POINT (29.3037117 0.1484667)"	points	0.1484667	29.3037117	"6374102375"		doctors	PS BISIMILLAH			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010197									OMS-DSNIS								
"POINT (29.30532 0.1439367)"	points	0.1439367	29.30532	"6374102376"		doctors	PS AFIA YETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010196									OMS-DSNIS								
"POINT (29.297865 0.148155)"	points	0.148155	29.297865	"6374102377"		doctors	PS LA GRACE DIVINE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010176									OMS-DSNIS								
"POINT (29.305167 0.141483)"	points	0.141483	29.305167	"6374102378"		doctors	PS TULIZO LETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010131									OMS-DSNIS								
"POINT (29.25416 0.1315717)"	points	0.1315717	29.25416	"6374102379"		doctors	PS NURU KOMBA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010066									SNIS_OMS								
"POINT (29.2715183 0.1368533)"	points	0.1368533	29.2715183	"6374102380"		doctors	PS NGERE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010065									SNIS_OMS								
"POINT (29.266459 0.1297011)"	points	0.1297011	29.266459	"6374102381"		doctors	PS BARAKA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010064									SNIS_OMS								
"POINT (29.3242814 0.114451)"	points	0.114451	29.3242814	"6374102382"		doctors	PS TOUT LA GRACE POUR DIEU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010199									OMS-DSNIS								
"POINT (29.3372717 0.1337783)"	points	0.1337783	29.3372717	"6374102383"		doctors	PS HEKIMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010194									OMS-DSNIS								
"POINT (29.3259 0.147467)"	points	0.147467	29.3259	"6374102384"		doctors	PS SALAMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010122									OMS-DSNIS								
"POINT (29.333467 0.137133)"	points	0.137133	29.333467	"6374102485"		doctors	PS SAINT PAUL			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010111									OMS-DSNIS								
"POINT (29.3384 0.1278)"	points	0.1278	29.3384	"6374102486"		doctors	PS KYAGHALA PRONOMEKO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010110									OMS-DSNIS								
"POINT (29.339133 0.123617)"	points	0.123617	29.339133	"6374102487"		doctors	PS KYAGHALA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010109									OMS-DSNIS								
"POINT (29.33035 0.127)"	points	0.127	29.33035	"6374102488"		doctors	PS ZAWADI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010108									OMS-DSNIS								
"POINT (29.326833 0.126417)"	points	0.126417	29.326833	"6374102489"		doctors	PS YESU NI BWANA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010107									OMS-DSNIS								
"POINT (29.322383 0.124683)"	points	0.124683	29.322383	"6374102490"		doctors	PS DON DAVID			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010106									OMS-DSNIS								
"POINT (29.3227 0.119183)"	points	0.119183	29.3227	"6374102491"		doctors	PS KASESA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010104									OMS-DSNIS								
"POINT (29.2967283 0.1080917)"	points	0.1080917	29.2967283	"6374102492"		doctors	PS UHURU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010171									OMS-DSNIS								
"POINT (29.297595 0.1078733)"	points	0.1078733	29.297595	"6374102493"		doctors	PS LA GUERISON			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010140									OMS-DSNIS								
"POINT (29.295917 0.110583)"	points	0.110583	29.295917	"6374102494"		doctors	PS KIKUNGU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010097									OMS-DSNIS								
"POINT (29.2916833 0.1245917)"	points	0.1245917	29.2916833	"6374102495"		doctors	TRADI A DIEU LA GLOIRE			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6142010080									SNIS_OMS								
"POINT (29.2878817 0.1194617)"	points	0.1194617	29.2878817	"6374102496"		doctors	PS KASONGOMI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010078									SNIS_OMS								
"POINT (29.2821033 0.118435)"	points	0.118435	29.2821033	"6374102497"		doctors	PS LAVERITE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010061									SNIS_OMS								
"POINT (29.2985733 0.121505)"	points	0.121505	29.2985733	"6374102498"		doctors	TRADI SHALOM			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010203									OMS-DSNIS								
"POINT (29.3000633 0.11794)"	points	0.11794	29.3000633	"6374102499"		doctors	PS ARABATI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010169									OMS-DSNIS								
"POINT (29.3 0.116667)"	points	0.116667	29.3	"6374102500"		doctors	PS VULETSE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010162									OMS-DSNIS								
"POINT (29.29925 0.12315)"	points	0.12315	29.29925	"6374102501"		doctors	PS GRACIA FONDATION			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010103									OMS-DSNIS								
"POINT (29.298383 0.116883)"	points	0.116883	29.298383	"6374102502"		doctors	PS COODEMUKO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010102									OMS-DSNIS								
"POINT (29.29905 0.113033)"	points	0.113033	29.29905	"6374102503"		doctors	PS AJOUTA PAUL			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010101									OMS-DSNIS								
"POINT (29.29985 0.111983)"	points	0.111983	29.29985	"6374102504"		doctors	PS TASI KALUHITE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010100									OMS-DSNIS								
"POINT (29.30475 0.107233)"	points	0.107233	29.30475	"6374102505"		doctors	PS BULEMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010099									OMS-DSNIS								
"POINT (29.301933 0.114967)"	points	0.114967	29.301933	"6374102506"		doctors	PS LA PERSEVERANCE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010098									OMS-DSNIS								
"POINT (29.299917 0.105933)"	points	0.105933	29.299917	"6374102507"		doctors	PS MAENDELEO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010096									OMS-DSNIS								
"POINT (29.2813617 0.13686)"	points	0.13686	29.2813617	"6374102508"		doctors	PS PERE MORAND KLEIBER			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010060									SNIS_OMS								
"POINT (29.2803167 0.1426083)"	points	0.1426083	29.2803167	"6374102509"		doctors	PS CHANGILIENI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010059									SNIS_OMS								
"POINT (29.2759383 0.1436183)"	points	0.1436183	29.2759383	"6374102510"		doctors	PS NOTRE DAME DE LA GRECE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010058									SNIS_OMS								
"POINT (29.2813409 0.1342666)"	points	0.1342666	29.2813409	"6374102511"		doctors	PS MAMA POPPA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010057									SNIS_OMS								
"POINT (29.3069033 0.16265)"	points	0.16265	29.3069033	"6374102512"		doctors	TRADI CEPRONUNAMO			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6141010200									OMS-DSNIS								
"POINT (29.3031467 0.1712533)"	points	0.1712533	29.3031467	"6374102513"		doctors	PS ADEVOKA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010184									OMS-DSNIS								
"POINT (29.305717 0.173667)"	points	0.173667	29.305717	"6374102514"		doctors	Ushindi ni yesu			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010183									OMS-DSNIS								
"POINT (29.3066467 0.158525)"	points	0.158525	29.3066467	"6374102515"		doctors	PS SACRE COEUR DE JESUS			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010168									OMS-DSNIS								
"POINT (29.3082233 0.1592367)"	points	0.1592367	29.3082233	"6374102516"		doctors	PS UZIMA NI HERI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010167									OMS-DSNIS								
"POINT (29.3069733 0.162595)"	points	0.162595	29.3069733	"6374102517"		doctors	PS CEPRONUNAMO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010166									OMS-DSNIS								
"POINT (29.308495 0.1780017)"	points	0.1780017	29.308495	"6374102518"		doctors	PS UMOJA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010139									OMS-DSNIS								
"POINT (29.303717 0.162)"	points	0.162	29.303717	"6374102519"		doctors	PS IKALA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010123									OMS-DSNIS								
"POINT (29.312675 0.15839)"	points	0.15839	29.312675	"6374102520"		doctors	PS TUMAINI LETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010116									OMS-DSNIS								
"POINT (29.308333 0.163233)"	points	0.163233	29.308333	"6374102521"		doctors	PS WOKOVU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010115									OMS-DSNIS								
"POINT (29.311733 0.1602)"	points	0.1602	29.311733	"6374102522"		doctors	PS MWANGAZA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010114									OMS-DSNIS								
"POINT (29.3071702 0.1560723)"	points	0.1560723	29.3071702	"6374102523"		doctors	PS TUKUFU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010113									OMS-DSNIS								
"POINT (29.30015 0.153817)"	points	0.153817	29.30015	"6374102524"		doctors	PS CBCA KIKYO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010112									OMS-DSNIS								
"POINT (29.31747 0.1413017)"	points	0.1413017	29.31747	"6374102525"		doctors	PS DIEU SEUL LE VRAI MEDECIN			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010195									OMS-DSNIS								
"POINT (29.3179587 0.135535)"	points	0.135535	29.3179587	"6374102526"		doctors	PS NGOTE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010141									OMS-DSNIS								
"POINT (29.313567 0.145133)"	points	0.145133	29.313567	"6374102527"		doctors	PS TARIBU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010125									OMS-DSNIS								
"POINT (29.318767 0.142933)"	points	0.142933	29.318767	"6374102528"		doctors	PS JEHOVAH RAFA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010124									OMS-DSNIS								
"POINT (29.2889726 0.1536295)"	points	0.1536295	29.2889726	"6374102529"		doctors	PS BELLEVUE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010056									SNIS_OMS								
"POINT (29.301115 0.1596667)"	points	0.1596667	29.301115	"6374102530"		doctors	PS MIHAKE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010233									OMS-DSNIS								
"POINT (29.294717 0.162533)"	points	0.162533	29.294717	"6374102531"		doctors	PS TUMAINI LETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010232									OMS-DSNIS								
"POINT (29.2992267 0.1587783)"	points	0.1587783	29.2992267	"6374102532"		doctors	PS AMBASSADE MEDICAL			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010185									OMS-DSNIS								
"POINT (29.302285 0.1581867)"	points	0.1581867	29.302285	"6374102533"		doctors	PS TUMAINI LETU TUWATIKANE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010178									OMS-DSNIS								
"POINT (29.298683 0.161083)"	points	0.161083	29.298683	"6374102534"		doctors	PS MIHAKE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010129									OMS-DSNIS								
"POINT (29.298217 0.162667)"	points	0.162667	29.298217	"6374102535"		doctors	PS BENEDICTION			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010128									OMS-DSNIS								
"POINT (29.305933 0.126567)"	points	0.126567	29.305933	"6374102536"		doctors	PS KISINGIRI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010152									OMS-DSNIS								
"POINT (29.306533 0.12605)"	points	0.12605	29.306533	"6374102537"		doctors	PS EMAUS			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010151									OMS-DSNIS								
"POINT (29.321817 0.1181)"	points	0.1181	29.321817	"6374102538"		doctors	PS UWAKA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010105									OMS-DSNIS								
"POINT (29.27696 0.11485)"	points	0.11485	29.27696	"6374102539"		doctors	TRADI BARAKA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6142010079									SNIS_OMS								
"POINT (29.2765583 0.1120483)"	points	0.1120483	29.2765583	"6374102540"		doctors	PS NEEMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010055									SNIS_OMS								
"POINT (29.277005 0.1136267)"	points	0.1136267	29.277005	"6374102541"		doctors	PS LA GEURISON			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010054									SNIS_OMS								
"POINT (29.466652 0.496318)"	points	0.496318	29.466652	"6374102542"		doctors	PS CEBCA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010224									OMS-DSNIS								
"POINT (29.4478583 0.5098517)"	points	0.5098517	29.4478583	"6374102543"		doctors	TRADI MICHEL			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010253									OMS-DSNIS								
"POINT (29.4501383 0.509695)"	points	0.509695	29.4501383	"6374102544"		doctors	TRADI MOUARABU			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010252									OMS-DSNIS								
"POINT (29.4512633 0.5084533)"	points	0.5084533	29.4512633	"6374102545"		doctors	TRADI KUJAUPESI			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010242									OMS-DSNIS								
"POINT (29.4582517 0.5069667)"	points	0.5069667	29.4582517	"6374102546"		doctors	TRADI TUMAINI UTAPONA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010241									OMS-DSNIS								
"POINT (29.4426933 0.5178583)"	points	0.5178583	29.4426933	"6374102547"		doctors	PS SANSITY			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010231									OMS-DSNIS								
"POINT (29.42778 0.4528783)"	points	0.4528783	29.42778	"6374102548"		doctors	TRADI TUSONGE MBELE			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010254									OMS-DSNIS								
"POINT (29.4728321 0.4834869)"	points	0.4834869	29.4728321	"6374102549"		doctors	PS CECA 20 MALEPE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010220									OMS-DSNIS								
"POINT (29.462725 0.50719)"	points	0.50719	29.462725	"6374102550"		doctors	PS AFIA NIMALI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010229									OMS-DSNIS								
"POINT (29.4445983 0.477235)"	points	0.477235	29.4445983	"6374102551"		doctors	TRADI TAPE KISONGYA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010243									OMS-DSNIS								
"POINT (29.4705717 0.4955317)"	points	0.4955317	29.4705717	"6374102552"		doctors	TRADI NEWERA AFRICA MEDICAL CENTER			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010250									OMS-DSNIS								
"POINT (29.4725433 0.5004)"	points	0.5004	29.4725433	"6374102553"		doctors	TRADI CONGOLAIS SANGA LUBANGU			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010248									OMS-DSNIS								
"POINT (29.4727467 0.4948533)"	points	0.4948533	29.4727467	"6374102554"		doctors	TRADI FUKANG			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010247									OMS-DSNIS								
